method_internal_name,method_thesis_name,approach_group,seed,split,attack,epsilon,checkpoint_or_threshold_rule,threshold,source_file,source_type,result_status,TP,FN,FP,TN,Rfall,FAR,precision,F1,accuracy,macro_F1,AUROC,Rfall_at_FAR_005,Rfall_at_FAR_010,Rfall_at_FAR_015,Rfall_at_FAR_020,TP_at_FAR_020,FP_at_FAR_020,F20_reached,notes
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.005,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,43,2,88,367,0.955556,0.193407,0.328244,0.488636,0.82,0.519701,,,,,,,,true,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.005,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,39,6,30,425,0.866667,0.065934,0.565217,0.684211,0.928,0.648115,,,,,,,,true,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0075,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,42,3,98,357,0.933333,0.215385,0.3,0.454054,0.798,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0075,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,37,8,38,417,0.822222,0.083516,0.493333,0.616667,0.908,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0075,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,42,3,98,357,0.933333,0.215385,0.3,0.454054,0.798,0.480395,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0075,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,37,8,38,417,0.822222,0.083516,0.493333,0.616667,0.908,0.605333,,,,,,,,true,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.01,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,42,3,108,347,0.933333,0.237363,0.28,0.430769,0.778,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.01,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,34,11,41,414,0.755556,0.09011,0.453333,0.566667,0.896,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.01,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,42,3,108,347,0.933333,0.237363,0.28,0.430769,0.778,0.443906,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.01,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,34,11,41,414,0.755556,0.09011,0.453333,0.566667,0.896,0.570261,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0125,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,39,6,117,338,0.866667,0.257143,0.25,0.38806,0.754,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0125,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,33,12,46,409,0.733333,0.101099,0.417722,0.532258,0.884,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0125,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,39,6,117,338,0.866667,0.257143,0.25,0.38806,0.754,0.398456,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0125,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,33,12,46,409,0.733333,0.101099,0.417722,0.532258,0.884,0.533841,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.015,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,37,8,128,327,0.822222,0.281319,0.224242,0.352381,0.728,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.015,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,32,13,52,403,0.711111,0.114286,0.380952,0.496124,0.87,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.015,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,37,8,128,327,0.822222,0.281319,0.224242,0.352381,0.728,0.357982,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.015,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,32,13,52,403,0.711111,0.114286,0.380952,0.496124,0.87,0.496524,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0175,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,36,9,137,318,0.8,0.301099,0.208092,0.330275,0.708,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0175,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,30,15,55,400,0.666667,0.120879,0.352941,0.461538,0.86,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0175,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,36,9,137,318,0.8,0.301099,0.208092,0.330275,0.708,0.319971,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.0175,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,30,15,55,400,0.666667,0.120879,0.352941,0.461538,0.86,0.463351,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.02,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,34,11,144,311,0.755556,0.316484,0.191011,0.304933,0.69,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.02,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,26,19,61,394,0.577778,0.134066,0.298851,0.393939,0.84,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.02,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,34,11,144,311,0.755556,0.316484,0.191011,0.304933,0.69,0.298443,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.02,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,26,19,61,394,0.577778,0.134066,0.298851,0.393939,0.84,0.413108,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.025,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,26,19,171,284,0.577778,0.375824,0.13198,0.214876,0.62,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.025,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,16,29,77,378,0.355556,0.169231,0.172043,0.231884,0.788,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.025,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,26,19,171,284,0.577778,0.375824,0.13198,0.214876,0.62,0.242889,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.025,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,16,29,77,378,0.355556,0.169231,0.172043,0.231884,0.788,0.31079,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.03,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,22,23,190,265,0.488889,0.417582,0.103774,0.171206,0.574,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.03,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,9,36,86,369,0.2,0.189011,0.094737,0.128571,0.756,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.03,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,22,23,190,265,0.488889,0.417582,0.103774,0.171206,0.574,0.194669,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.03,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_safety_metrics_test_epsilon_0_03.csv,reported_metrics_csv,direct_reported_counts,22,23,190,265,0.488889,0.417582,0.103774,0.171206,0.208,0.194669,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.03,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,9,36,86,369,0.2,0.189011,0.094737,0.128571,0.756,0.241092,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.03,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_safety_metrics_test_epsilon_0_03.csv,reported_metrics_csv,direct_reported_counts,9,36,86,369,0.2,0.189011,0.094737,0.128571,0.27,0.241092,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.035,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,16,29,197,258,0.355556,0.432967,0.075117,0.124031,0.548,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.035,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,5,40,98,357,0.111111,0.215385,0.048544,0.067568,0.724,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.035,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,16,29,197,258,0.355556,0.432967,0.075117,0.124031,0.548,0.145571,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.035,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,5,40,98,357,0.111111,0.215385,0.048544,0.067568,0.724,0.173864,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.04,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,10,35,204,251,0.222222,0.448352,0.046729,0.07722,0.522,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.04,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,3,42,103,352,0.066667,0.226374,0.028302,0.039735,0.71,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.04,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,10,35,204,251,0.222222,0.448352,0.046729,0.07722,0.522,0.10404,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.04,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,3,42,103,352,0.066667,0.226374,0.028302,0.039735,0.71,0.106853,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.045,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,7,38,213,242,0.155556,0.468132,0.031818,0.05283,0.498,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.045,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,1,44,105,350,0.022222,0.230769,0.009434,0.013245,0.702,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.045,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,7,38,213,242,0.155556,0.468132,0.031818,0.05283,0.498,0.074119,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.045,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,1,44,105,350,0.022222,0.230769,0.009434,0.013245,0.702,0.062943,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.05,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,2,43,215,240,0.044444,0.472527,0.009217,0.015267,0.484,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.05,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,1,44,107,348,0.022222,0.235165,0.009259,0.013072,0.698,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.05,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,2,43,215,240,0.044444,0.472527,0.009217,0.015267,0.484,0.048154,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.05,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,1,44,107,348,0.022222,0.235165,0.009259,0.013072,0.698,0.038455,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.055,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,2,43,216,239,0.044444,0.474725,0.009174,0.015209,0.482,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.055,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,0,45,106,349,0,0.232967,0,0,0.698,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.055,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,2,43,216,239,0.044444,0.474725,0.009174,0.015209,0.482,0.041764,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.055,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,0,45,106,349,0,0.232967,0,0,0.698,0.0291,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.06,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,0,45,218,237,0,0.479121,0,0,0.474,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.06,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,0,45,103,352,0,0.226374,0,0,0.704,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.06,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,0,45,218,237,0,0.479121,0,0,0.474,0.03048,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.06,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,0,45,103,352,0,0.226374,0,0,0.704,0.027573,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.075,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,0,45,214,241,0,0.47033,0,0,0.482,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.075,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_sweep_predictions_test.csv,per_window_predictions_csv,derived_from_per_window_predictions,0,45,95,360,0,0.208791,0,0,0.72,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.075,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_bySafetyScore_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,0,45,214,241,0,0.47033,0,0,0.482,0.011139,,,,,,,,false,
safety_guided_variantC,Fall-weighted training (FGSM+PGD),Fall-weighted training,42,test,pgd,0.075,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantC_byValMacroF1_pgd_epsilon_sweep_test.csv,reported_metrics_table,direct_reported_counts,0,45,95,360,0,0.208791,0,0,0.72,0.013331,,,,,,,,false,
safety_guided_variantA,Safety-guided PGD AT reference,Fall-weighted training,42,legacy,fgsm,0,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantA_bySafetyScore_fgsm_sweep_predictions_legacy.csv,per_window_predictions_csv,derived_from_per_window_predictions,75,14,30,877,0.842697,0.033076,0.714286,0.773196,0.955823,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantA,Safety-guided PGD AT reference,Fall-weighted training,42,legacy,fgsm,0,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantA_byValMacroF1_fgsm_sweep_predictions_legacy.csv,per_window_predictions_csv,derived_from_per_window_predictions,64,25,13,894,0.719101,0.014333,0.831169,0.771084,0.961847,,,,,,,,,false,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
safety_guided_variantA,Safety-guided PGD AT reference,Fall-weighted training,42,legacy,fgsm,0,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantA_bySafetyScore_fgsm_epsilon_sweep_legacy.csv,reported_metrics_table,direct_reported_counts,75,14,30,877,0.842697,0.033076,0.714286,0.773196,0.955823,0.669872,,,,,,,,true,
safety_guided_variantA,Safety-guided PGD AT reference,Fall-weighted training,42,legacy,fgsm,0,reported fixed argmax/checkpoint,,results/safety_guided_defense/seed42/test_eval/variantA_byValMacroF1_fgsm_epsilon_sweep_legacy.csv,reported_metrics_table,direct_reported_counts,64,25,13,894,0.719101,0.014333,0.831169,0.771084,0.961847,0.708668,,,,,,,,false,
safety_guided_variantA,Safety-guided PGD AT reference,Fall-weighted training,42,legacy,fgsm,0.0025,fixed argmax via attacked_fall_pred_binary,,results/safety_guided_defense/seed42/test_eval/variantA_bySafetyScore_fgsm_sweep_predictions_legacy.csv,per_window_predictions_csv,derived_from_per_window_predictions,74,15,35,872,0.831461,0.038589,0.678899,0.747475,0.949799,,,,,,,,,true,Derived using fall-positive class 1 from fall_true_binary/attacked_fall_pred_binary.
